,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
69,The Moon Song,0.626,0.0654,0,-17.089,1,0.0405,0.994,0.000662,0.106,0.724,95.303,audio_features,2tr9JHGOa5ZRar7IedAiQc,spotify:track:2tr9JHGOa5ZRar7IedAiQc,https://api.spotify.com/v1/tracks/2tr9JHGOa5ZRar7IedAiQc,https://api.spotify.com/v1/audio-analysis/2tr9JHGOa5ZRar7IedAiQc,110920,4
70,Game Of Thrones: The Night King Theme: Season 8,0.182,0.0651,10,-16.341,1,0.0462,0.942,0.886,0.111,0.038,60.812,audio_features,1aDklx1GaBqHFowCzz63wU,spotify:track:1aDklx1GaBqHFowCzz63wU,https://api.spotify.com/v1/tracks/1aDklx1GaBqHFowCzz63wU,https://api.spotify.com/v1/audio-analysis/1aDklx1GaBqHFowCzz63wU,530532,4
71,Ōeyama no Tsuki,0.467,0.99,9,-3.248,0,0.1,0.00105,2.52e-06,0.211,0.437,94.41,audio_features,3QnRm25UVXjY0PGRNJXSIq,spotify:track:3QnRm25UVXjY0PGRNJXSIq,https://api.spotify.com/v1/tracks/3QnRm25UVXjY0PGRNJXSIq,https://api.spotify.com/v1/audio-analysis/3QnRm25UVXjY0PGRNJXSIq,231880,4
72,Be My Mistake,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,audio_features,18UsAG7SfOQ5sxJEdjAMH0,spotify:track:18UsAG7SfOQ5sxJEdjAMH0,https://api.spotify.com/v1/tracks/18UsAG7SfOQ5sxJEdjAMH0,https://api.spotify.com/v1/audio-analysis/18UsAG7SfOQ5sxJEdjAMH0,256689,3
73,Drums Of Liberation Theme - Epic Version,0.616,0.96,10,-8.083,0,0.064,0.109,0.773,0.103,0.203,116.011,audio_features,0c6kwstJOxLsEYcjtdS7TT,spotify:track:0c6kwstJOxLsEYcjtdS7TT,https://api.spotify.com/v1/tracks/0c6kwstJOxLsEYcjtdS7TT,https://api.spotify.com/v1/audio-analysis/0c6kwstJOxLsEYcjtdS7TT,104189,4
74,Used To Love,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,audio_features,7pWK1kMgHy5lNNiIfuRbkP,spotify:track:7pWK1kMgHy5lNNiIfuRbkP,https://api.spotify.com/v1/tracks/7pWK1kMgHy5lNNiIfuRbkP,https://api.spotify.com/v1/audio-analysis/7pWK1kMgHy5lNNiIfuRbkP,236765,4
75,Do You Know,0.697,0.796,1,-3.685,0,0.0742,0.155,0.0,0.162,0.312,85.002,audio_features,1aHRhPwlNTNdMsDcYicxb6,spotify:track:1aHRhPwlNTNdMsDcYicxb6,https://api.spotify.com/v1/tracks/1aHRhPwlNTNdMsDcYicxb6,https://api.spotify.com/v1/audio-analysis/1aHRhPwlNTNdMsDcYicxb6,211765,4
76,Coffee,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,audio_features,429NtPmr12aypzFH3FkN9l,spotify:track:429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/tracks/429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/audio-analysis/429NtPmr12aypzFH3FkN9l,126825,4
77,Hollowed,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,audio_features,469rBLYJUZHMJLtq2Wch3h,spotify:track:469rBLYJUZHMJLtq2Wch3h,https://api.spotify.com/v1/tracks/469rBLYJUZHMJLtq2Wch3h,https://api.spotify.com/v1/audio-analysis/469rBLYJUZHMJLtq2Wch3h,431093,4
78,Wishes,0.684,0.531,9,-7.037,0,0.0523,0.669,0.013,0.135,0.613,100.014,audio_features,5rpCUsEfBLIumvrxrahnKF,spotify:track:5rpCUsEfBLIumvrxrahnKF,https://api.spotify.com/v1/tracks/5rpCUsEfBLIumvrxrahnKF,https://api.spotify.com/v1/audio-analysis/5rpCUsEfBLIumvrxrahnKF,218400,4
79,Nee Singam Dhan,0.539,0.534,5,-8.31,1,0.0306,0.23,4.83e-05,0.364,0.435,142.461,audio_features,0vua5LbAth2HzKqpbnVRZk,spotify:track:0vua5LbAth2HzKqpbnVRZk,https://api.spotify.com/v1/tracks/0vua5LbAth2HzKqpbnVRZk,https://api.spotify.com/v1/audio-analysis/0vua5LbAth2HzKqpbnVRZk,247795,3
80,Dil Julaha,0.809,0.727,6,-7.695,1,0.0563,0.574,9.6e-05,0.128,0.96,112.007,audio_features,1BUwo6UuQPObfXaBh0oyLa,spotify:track:1BUwo6UuQPObfXaBh0oyLa,https://api.spotify.com/v1/tracks/1BUwo6UuQPObfXaBh0oyLa,https://api.spotify.com/v1/audio-analysis/1BUwo6UuQPObfXaBh0oyLa,218453,4
81,Westcoast Collective,0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97,audio_features,582ndoUAn4YIN30NUnK6S2,spotify:track:582ndoUAn4YIN30NUnK6S2,https://api.spotify.com/v1/tracks/582ndoUAn4YIN30NUnK6S2,https://api.spotify.com/v1/audio-analysis/582ndoUAn4YIN30NUnK6S2,107280,4
82,Farda,0.538,0.726,0,-6.222,1,0.0373,0.00956,2.79e-06,0.104,0.323,104.925,audio_features,6z9YgNd6u3k7eSLAR7Nsom,spotify:track:6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/tracks/6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/audio-analysis/6z9YgNd6u3k7eSLAR7Nsom,269268,4
83,Baby I'm Yours,0.462,0.595,2,-9.363,1,0.0347,0.215,0.0,0.184,0.64,113.719,audio_features,0SzvmWfOhoxZVGrmvb56YL,spotify:track:0SzvmWfOhoxZVGrmvb56YL,https://api.spotify.com/v1/tracks/0SzvmWfOhoxZVGrmvb56YL,https://api.spotify.com/v1/audio-analysis/0SzvmWfOhoxZVGrmvb56YL,152613,4
84,Ask - 2011 Remaster,0.453,0.986,7,-5.768,1,0.119,0.387,0.0,0.422,0.455,166.594,audio_features,2AdRSHeYmDGMrgIfiS2w7K,spotify:track:2AdRSHeYmDGMrgIfiS2w7K,https://api.spotify.com/v1/tracks/2AdRSHeYmDGMrgIfiS2w7K,https://api.spotify.com/v1/audio-analysis/2AdRSHeYmDGMrgIfiS2w7K,198147,4
85,The Prologue 1915-1923,0.0955,0.0446,0,-24.823,1,0.0468,0.953,0.915,0.069,0.0474,70.302,audio_features,682efLsA38DHVy81nG5Mku,spotify:track:682efLsA38DHVy81nG5Mku,https://api.spotify.com/v1/tracks/682efLsA38DHVy81nG5Mku,https://api.spotify.com/v1/audio-analysis/682efLsA38DHVy81nG5Mku,322627,3
86,Phir Na Aisi Raat Aayegi,0.435,0.418,1,-7.915,0,0.0295,0.903,0.0,0.1,0.212,128.049,audio_features,4Zzw8CESa97fNrmrvEdIuL,spotify:track:4Zzw8CESa97fNrmrvEdIuL,https://api.spotify.com/v1/tracks/4Zzw8CESa97fNrmrvEdIuL,https://api.spotify.com/v1/audio-analysis/4Zzw8CESa97fNrmrvEdIuL,283225,4
87,Blood In The Cut,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,audio_features,4q604hQba5940BbOoaenmz,spotify:track:4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/tracks/4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/audio-analysis/4q604hQba5940BbOoaenmz,188707,4
88,Turn,0.54,0.842,1,-3.926,1,0.05,0.0075,0.0,0.0915,0.377,105.011,audio_features,2PL9IBLQvJjE7hqCQyJl2g,spotify:track:2PL9IBLQvJjE7hqCQyJl2g,https://api.spotify.com/v1/tracks/2PL9IBLQvJjE7hqCQyJl2g,https://api.spotify.com/v1/audio-analysis/2PL9IBLQvJjE7hqCQyJl2g,207679,4
89,Home Again,0.564,0.32,9,-11.473,0,0.0306,0.706,0.0,0.123,0.266,85.891,audio_features,5yGVHzJ2Se8pDzR7FIYUlU,spotify:track:5yGVHzJ2Se8pDzR7FIYUlU,https://api.spotify.com/v1/tracks/5yGVHzJ2Se8pDzR7FIYUlU,https://api.spotify.com/v1/audio-analysis/5yGVHzJ2Se8pDzR7FIYUlU,209920,4
90,Late Night Song,0.733,0.37,11,-9.172,0,0.0385,0.0965,0.0,0.116,0.329,149.938,audio_features,2uPJVJX6olHEkHNve8jGW3,spotify:track:2uPJVJX6olHEkHNve8jGW3,https://api.spotify.com/v1/tracks/2uPJVJX6olHEkHNve8jGW3,https://api.spotify.com/v1/audio-analysis/2uPJVJX6olHEkHNve8jGW3,153976,4
91,With You,0.78,0.744,2,-4.773,1,0.0298,0.161,0.0011,0.201,0.925,116.978,audio_features,0xIuPDzJSnJywALez8dwKR,spotify:track:0xIuPDzJSnJywALez8dwKR,https://api.spotify.com/v1/tracks/0xIuPDzJSnJywALez8dwKR,https://api.spotify.com/v1/audio-analysis/0xIuPDzJSnJywALez8dwKR,154554,4
92,"Ajay Devgn Opens Up On His Bollywood Career, Family Life & Success | The Ranveer Show 196",0.558,0.572,3,-7.723,0,0.0429,0.257,0.000564,0.0689,0.337,94.105,audio_features,62kgwMyl2b6A9rJq38PbJ3,spotify:track:62kgwMyl2b6A9rJq38PbJ3,https://api.spotify.com/v1/tracks/62kgwMyl2b6A9rJq38PbJ3,https://api.spotify.com/v1/audio-analysis/62kgwMyl2b6A9rJq38PbJ3,344773,4
93,Take It Easy - 2013 Remaster,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4
94,Charlie Speaks,0.175,0.00999,0,-26.604,1,0.0414,0.99,0.967,0.094,0.0681,81.702,audio_features,3QX7IPPp05sFBOZ3UfAduf,spotify:track:3QX7IPPp05sFBOZ3UfAduf,https://api.spotify.com/v1/tracks/3QX7IPPp05sFBOZ3UfAduf,https://api.spotify.com/v1/audio-analysis/3QX7IPPp05sFBOZ3UfAduf,123413,5
95,1: How the True World Finally Became a Fable,0.401,0.239,7,-11.516,1,0.0274,0.186,0.00207,0.331,0.162,97.089,audio_features,5Qtc4nvGDITgAlowxVw1HW,spotify:track:5Qtc4nvGDITgAlowxVw1HW,https://api.spotify.com/v1/tracks/5Qtc4nvGDITgAlowxVw1HW,https://api.spotify.com/v1/audio-analysis/5Qtc4nvGDITgAlowxVw1HW,568493,4
96,Pillaa Raa,0.414,0.591,9,-7.568,1,0.136,0.623,9.94e-06,0.229,0.62,185.922,audio_features,6Vq4ePrJPZ2vU6DXnZGcVD,spotify:track:6Vq4ePrJPZ2vU6DXnZGcVD,https://api.spotify.com/v1/tracks/6Vq4ePrJPZ2vU6DXnZGcVD,https://api.spotify.com/v1/audio-analysis/6Vq4ePrJPZ2vU6DXnZGcVD,235299,3
97,Dil Mere,0.655,0.473,8,-9.806,1,0.0267,0.842,0.032,0.167,0.572,92.964,audio_features,0XF0D8HL9gk2sr9tlFOee3,spotify:track:0XF0D8HL9gk2sr9tlFOee3,https://api.spotify.com/v1/tracks/0XF0D8HL9gk2sr9tlFOee3,https://api.spotify.com/v1/audio-analysis/0XF0D8HL9gk2sr9tlFOee3,211290,4
98,Alexandra,0.382,0.355,9,-10.025,1,0.0336,0.745,2.65e-06,0.248,0.146,138.419,audio_features,7JFFMicliyVArHQgwEqVBS,spotify:track:7JFFMicliyVArHQgwEqVBS,https://api.spotify.com/v1/tracks/7JFFMicliyVArHQgwEqVBS,https://api.spotify.com/v1/audio-analysis/7JFFMicliyVArHQgwEqVBS,238543,4
99,Ruthless,0.777,0.375,11,-12.612,0,0.285,0.0212,4.96e-05,0.137,0.329,143.078,audio_features,6K66rGR4cE0XEA6Sin3BP7,spotify:track:6K66rGR4cE0XEA6Sin3BP7,https://api.spotify.com/v1/tracks/6K66rGR4cE0XEA6Sin3BP7,https://api.spotify.com/v1/audio-analysis/6K66rGR4cE0XEA6Sin3BP7,204792,4
100,Sick Boy,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,audio_features,58kZ9spgxmlEznXGu6FPdQ,spotify:track:58kZ9spgxmlEznXGu6FPdQ,https://api.spotify.com/v1/tracks/58kZ9spgxmlEznXGu6FPdQ,https://api.spotify.com/v1/audio-analysis/58kZ9spgxmlEznXGu6FPdQ,193200,4
101,Mann Ki Lagan,0.641,0.484,9,-13.294,1,0.0385,0.452,0.00196,0.269,0.783,147.875,audio_features,0s8fGVzyn6URNrUVwCE3dV,spotify:track:0s8fGVzyn6URNrUVwCE3dV,https://api.spotify.com/v1/tracks/0s8fGVzyn6URNrUVwCE3dV,https://api.spotify.com/v1/audio-analysis/0s8fGVzyn6URNrUVwCE3dV,291920,4
102,No Buses,0.481,0.524,4,-9.051,1,0.0369,0.155,0.000147,0.0523,0.425,101.883,audio_features,6mOiT65GFmXgBAviM3lrsE,spotify:track:6mOiT65GFmXgBAviM3lrsE,https://api.spotify.com/v1/tracks/6mOiT65GFmXgBAviM3lrsE,https://api.spotify.com/v1/audio-analysis/6mOiT65GFmXgBAviM3lrsE,197320,4
103,Killer Queen - Remastered 2011,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,audio_features,4cIPLtg1avt2Jm3ne9S1zy,spotify:track:4cIPLtg1avt2Jm3ne9S1zy,https://api.spotify.com/v1/tracks/4cIPLtg1avt2Jm3ne9S1zy,https://api.spotify.com/v1/audio-analysis/4cIPLtg1avt2Jm3ne9S1zy,179600,4
104,Little Talks,0.637,0.263,5,-9.094,0,0.0399,0.873,0.0,0.164,0.487,97.423,audio_features,1ulDt6ySVbMbzZCBO6hSfb,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb,219760,4
105,"Dr. Kumar Vishwas - Zindagi Mein Badlaav, Yoga, Dhyaan & Spirituality | The Ranveer Show हिंदी 222",0.616,0.507,1,-9.599,1,0.5,0.919,0.0,0.701,0.589,96.803,audio_features,2bVjnKuXXMCKNmP96aT0hM,spotify:track:2bVjnKuXXMCKNmP96aT0hM,https://api.spotify.com/v1/tracks/2bVjnKuXXMCKNmP96aT0hM,https://api.spotify.com/v1/audio-analysis/2bVjnKuXXMCKNmP96aT0hM,92003,3
106,Chamkeela Angeelesi,0.871,0.56,6,-4.524,0,0.193,0.464,0.0,0.0461,0.828,95.004,audio_features,3GCwsB2loRGeUL8oq2Y4TW,spotify:track:3GCwsB2loRGeUL8oq2Y4TW,https://api.spotify.com/v1/tracks/3GCwsB2loRGeUL8oq2Y4TW,https://api.spotify.com/v1/audio-analysis/3GCwsB2loRGeUL8oq2Y4TW,203053,4
107,Moon Child,0.606,0.713,9,-5.987,1,0.0314,0.0568,0.00262,0.0814,0.549,120.016,audio_features,5Y4vRBs4QCUloQ5W9Wb58j,spotify:track:5Y4vRBs4QCUloQ5W9Wb58j,https://api.spotify.com/v1/tracks/5Y4vRBs4QCUloQ5W9Wb58j,https://api.spotify.com/v1/audio-analysis/5Y4vRBs4QCUloQ5W9Wb58j,279841,4
108,Evil,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,audio_features,4absiGHMelB8eH976ytjBj,spotify:track:4absiGHMelB8eH976ytjBj,https://api.spotify.com/v1/tracks/4absiGHMelB8eH976ytjBj,https://api.spotify.com/v1/audio-analysis/4absiGHMelB8eH976ytjBj,215827,4
109,Courtside,0.71,0.83,0,-7.208,1,0.03,0.0518,0.00523,0.353,0.936,129.02,audio_features,5TzpCPx20n4hELdE9Vw6ZQ,spotify:track:5TzpCPx20n4hELdE9Vw6ZQ,https://api.spotify.com/v1/tracks/5TzpCPx20n4hELdE9Vw6ZQ,https://api.spotify.com/v1/audio-analysis/5TzpCPx20n4hELdE9Vw6ZQ,146484,4
110,Episode 1 - Introduction - The Power of Your Subconscious Mind,0.724,0.323,3,-14.867,0,0.886,0.494,0.0,0.367,0.35,117.53,audio_features,7FJ0JwAh53L71ovKJOQoeC,spotify:track:7FJ0JwAh53L71ovKJOQoeC,https://api.spotify.com/v1/tracks/7FJ0JwAh53L71ovKJOQoeC,https://api.spotify.com/v1/audio-analysis/7FJ0JwAh53L71ovKJOQoeC,186400,3
111,Promiscuous,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
112,"Baby Ko Bass Pasand Hai (From ""Sultan"")",0.861,0.75,8,-6.657,1,0.0797,0.034,3.65e-05,0.0381,0.832,116.984,audio_features,7fllsOe1cV2pTBzdbkgrX7,spotify:track:7fllsOe1cV2pTBzdbkgrX7,https://api.spotify.com/v1/tracks/7fllsOe1cV2pTBzdbkgrX7,https://api.spotify.com/v1/audio-analysis/7fllsOe1cV2pTBzdbkgrX7,253205,4
113,Waqt Ki Baatein,0.556,0.202,4,-16.397,1,0.0324,0.915,0.0381,0.112,0.2,145.017,audio_features,0cJTjTH3XVTTJh8F4Uq1db,spotify:track:0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/tracks/0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/audio-analysis/0cJTjTH3XVTTJh8F4Uq1db,243310,3
114,風来,0.875,0.867,5,-5.333,1,0.126,0.059,7.97e-06,0.0499,0.95,104.003,audio_features,735HToZaEM8xUcBSbYwac1,spotify:track:735HToZaEM8xUcBSbYwac1,https://api.spotify.com/v1/tracks/735HToZaEM8xUcBSbYwac1,https://api.spotify.com/v1/audio-analysis/735HToZaEM8xUcBSbYwac1,168440,4
115,You're The One That I Want,0.445,0.309,11,-12.517,0,0.0404,0.643,0.000369,0.224,0.153,119.754,audio_features,1dEHQktvcM8vCCyI1x7yVB,spotify:track:1dEHQktvcM8vCCyI1x7yVB,https://api.spotify.com/v1/tracks/1dEHQktvcM8vCCyI1x7yVB,https://api.spotify.com/v1/audio-analysis/1dEHQktvcM8vCCyI1x7yVB,204707,4
116,Jashn-E-Bahaaraa,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,audio_features,1O5mTSQa0sCce9ghhDqIZl,spotify:track:1O5mTSQa0sCce9ghhDqIZl,https://api.spotify.com/v1/tracks/1O5mTSQa0sCce9ghhDqIZl,https://api.spotify.com/v1/audio-analysis/1O5mTSQa0sCce9ghhDqIZl,315173,4
117,Drive Home,0.447,0.343,2,-11.625,1,0.0311,0.0419,0.329,0.102,0.0777,123.904,audio_features,4kZbYkUuDHyphD71bPMYL1,spotify:track:4kZbYkUuDHyphD71bPMYL1,https://api.spotify.com/v1/tracks/4kZbYkUuDHyphD71bPMYL1,https://api.spotify.com/v1/audio-analysis/4kZbYkUuDHyphD71bPMYL1,457250,4
118,Liggi,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,audio_features,7tbzfR8ZvZzJEzy6v0d6el,spotify:track:7tbzfR8ZvZzJEzy6v0d6el,https://api.spotify.com/v1/tracks/7tbzfR8ZvZzJEzy6v0d6el,https://api.spotify.com/v1/audio-analysis/7tbzfR8ZvZzJEzy6v0d6el,181176,4
119,Unbelievable INDIAN Ancient Stories - History Special ft. Abhijit Chavda | The Ranveer Show हिंदी 66,0.422,0.552,6,-8.347,1,0.036,0.661,0.217,0.116,0.236,139.892,audio_features,0Fkz1sfYAK6z8Yut4EVD4D,spotify:track:0Fkz1sfYAK6z8Yut4EVD4D,https://api.spotify.com/v1/tracks/0Fkz1sfYAK6z8Yut4EVD4D,https://api.spotify.com/v1/audio-analysis/0Fkz1sfYAK6z8Yut4EVD4D,244975,3
120,TERE TE,0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,audio_features,6TClJ8jXi3OBV7gcrU3jx5,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,https://api.spotify.com/v1/tracks/6TClJ8jXi3OBV7gcrU3jx5,https://api.spotify.com/v1/audio-analysis/6TClJ8jXi3OBV7gcrU3jx5,114419,4
121,Emosanal Attyachaar (Brass Band Version),0.806,0.56,7,-8.185,1,0.121,0.36,0.0,0.235,0.624,109.918,audio_features,7iW9pTNgp2HtlRJinoYuiA,spotify:track:7iW9pTNgp2HtlRJinoYuiA,https://api.spotify.com/v1/tracks/7iW9pTNgp2HtlRJinoYuiA,https://api.spotify.com/v1/audio-analysis/7iW9pTNgp2HtlRJinoYuiA,238005,4
122,1. The East India Company,0.322,0.567,0,-13.842,1,0.0473,0.547,4.39e-05,0.0492,0.965,186.192,audio_features,1kbsmMhXOMCwKfwkyxEv36,spotify:track:1kbsmMhXOMCwKfwkyxEv36,https://api.spotify.com/v1/tracks/1kbsmMhXOMCwKfwkyxEv36,https://api.spotify.com/v1/audio-analysis/1kbsmMhXOMCwKfwkyxEv36,197407,3
123,Hot Rod,0.707,0.768,7,-7.072,1,0.0323,0.0279,0.000292,0.169,0.832,139.985,audio_features,5euumi7eqEgmxvCIJw2pSp,spotify:track:5euumi7eqEgmxvCIJw2pSp,https://api.spotify.com/v1/tracks/5euumi7eqEgmxvCIJw2pSp,https://api.spotify.com/v1/audio-analysis/5euumi7eqEgmxvCIJw2pSp,204014,4
124,Mera Deewanapan,0.84,0.892,3,-3.752,0,0.0457,0.0117,0.0,0.23,0.892,104.006,audio_features,52HEmNCNvewyByx7xofF0T,spotify:track:52HEmNCNvewyByx7xofF0T,https://api.spotify.com/v1/tracks/52HEmNCNvewyByx7xofF0T,https://api.spotify.com/v1/audio-analysis/52HEmNCNvewyByx7xofF0T,242573,4
125,Withorwithout,0.803,0.662,0,-8.073,1,0.0308,0.642,0.901,0.151,0.814,105.012,audio_features,1Avnd5xLg7HmaNofmYk7RQ,spotify:track:1Avnd5xLg7HmaNofmYk7RQ,https://api.spotify.com/v1/tracks/1Avnd5xLg7HmaNofmYk7RQ,https://api.spotify.com/v1/audio-analysis/1Avnd5xLg7HmaNofmYk7RQ,205049,4
126,Sometimes,0.792,0.448,6,-12.202,0,0.236,0.198,0.0,0.103,0.483,140.004,audio_features,6FqF5CMHIMreHf11oZJSZo,spotify:track:6FqF5CMHIMreHf11oZJSZo,https://api.spotify.com/v1/tracks/6FqF5CMHIMreHf11oZJSZo,https://api.spotify.com/v1/audio-analysis/6FqF5CMHIMreHf11oZJSZo,196933,4
127,My Heart,0.842,0.93,9,-8.328,0,0.0949,0.209,1.42e-05,0.104,0.77,130.0,audio_features,3ppaMjhBDxRi2kTpawOSJn,spotify:track:3ppaMjhBDxRi2kTpawOSJn,https://api.spotify.com/v1/tracks/3ppaMjhBDxRi2kTpawOSJn,https://api.spotify.com/v1/audio-analysis/3ppaMjhBDxRi2kTpawOSJn,298393,4
128,Meri Tum Ho,0.529,0.424,11,-13.155,1,0.0412,0.904,0.000179,0.09,0.458,81.984,audio_features,4Pytpetqvmfn59yTTaugOu,spotify:track:4Pytpetqvmfn59yTTaugOu,https://api.spotify.com/v1/tracks/4Pytpetqvmfn59yTTaugOu,https://api.spotify.com/v1/audio-analysis/4Pytpetqvmfn59yTTaugOu,227695,4
129,After You,0.845,0.644,6,-5.157,1,0.097,0.215,1.21e-06,0.103,0.656,140.001,audio_features,5cyNHC7n4jvpS5Tm2vaz9J,spotify:track:5cyNHC7n4jvpS5Tm2vaz9J,https://api.spotify.com/v1/tracks/5cyNHC7n4jvpS5Tm2vaz9J,https://api.spotify.com/v1/audio-analysis/5cyNHC7n4jvpS5Tm2vaz9J,142179,4
130,Duniya,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,2tjWCe2W7sgvS3C8NHcdtI,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501,4
131,#401 - Jaivir Singh,0.768,0.727,7,-7.31,1,0.142,0.229,0.0,0.127,0.591,95.019,audio_features,4BLqBzCkmC4rA9pYzjr0Hq,spotify:track:4BLqBzCkmC4rA9pYzjr0Hq,https://api.spotify.com/v1/tracks/4BLqBzCkmC4rA9pYzjr0Hq,https://api.spotify.com/v1/audio-analysis/4BLqBzCkmC4rA9pYzjr0Hq,213000,4
132,Chali Aayee,0.667,0.814,2,-5.587,1,0.155,0.274,2.37e-05,0.319,0.632,172.366,audio_features,3D6BwXgY8usob10qjXc5KY,spotify:track:3D6BwXgY8usob10qjXc5KY,https://api.spotify.com/v1/tracks/3D6BwXgY8usob10qjXc5KY,https://api.spotify.com/v1/audio-analysis/3D6BwXgY8usob10qjXc5KY,368376,4
133,Nahin Milta,0.325,0.378,10,-12.695,1,0.0436,0.856,0.000412,0.102,0.242,119.691,audio_features,0cUdmruT6kjxa5KpteSdwc,spotify:track:0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/tracks/0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/audio-analysis/0cUdmruT6kjxa5KpteSdwc,285657,4
134,"Leke Prabhu Ka Naam (From ""Tiger 3"")",0.715,0.887,4,-7.103,1,0.0542,0.299,3.94e-06,0.289,0.909,115.982,audio_features,66v97IvccVkHt40FIOq1LH,spotify:track:66v97IvccVkHt40FIOq1LH,https://api.spotify.com/v1/tracks/66v97IvccVkHt40FIOq1LH,https://api.spotify.com/v1/audio-analysis/66v97IvccVkHt40FIOq1LH,215388,4
135,Beautiful Japanese Song 1,0.499,0.66,0,-9.12,1,0.0278,0.412,0.679,0.186,0.269,171.99,audio_features,3SsWHUKUspChMKd1UQXnu0,spotify:track:3SsWHUKUspChMKd1UQXnu0,https://api.spotify.com/v1/tracks/3SsWHUKUspChMKd1UQXnu0,https://api.spotify.com/v1/audio-analysis/3SsWHUKUspChMKd1UQXnu0,109884,4
136,The architects behind Australia's shock defeat of India,0.569,0.469,2,-12.931,0,0.0314,0.81,0.819,0.0908,0.285,128.041,audio_features,2pNlktJRfbj42BQYVVgaE5,spotify:track:2pNlktJRfbj42BQYVVgaE5,https://api.spotify.com/v1/tracks/2pNlktJRfbj42BQYVVgaE5,https://api.spotify.com/v1/audio-analysis/2pNlktJRfbj42BQYVVgaE5,333418,4
137,California Love,0.648,0.609,1,-6.467,0,0.314,0.126,2.28e-06,0.107,0.405,177.981,audio_features,610keNiNVTIkYD0CqeSerg,spotify:track:610keNiNVTIkYD0CqeSerg,https://api.spotify.com/v1/tracks/610keNiNVTIkYD0CqeSerg,https://api.spotify.com/v1/audio-analysis/610keNiNVTIkYD0CqeSerg,188880,4
138,Latoo,0.813,0.827,10,-10.555,0,0.154,0.05,0.00236,0.0593,0.768,111.355,audio_features,4CuBg0h6kD85MPN8Ntq6Zr,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,https://api.spotify.com/v1/tracks/4CuBg0h6kD85MPN8Ntq6Zr,https://api.spotify.com/v1/audio-analysis/4CuBg0h6kD85MPN8Ntq6Zr,268051,4
